"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23767","TC-029: Verify that all navigation menu links redirect to the correct pages","webkit","2026-06-27","passed","2026-06-27","Header Navigation Tests","ui/navigation-tests/header-navigation.spec.ts","",""
"","9060","get started link","webkit","2026-06-27","passed","2026-06-27","","ui/speak-ukrainian.example.spec.ts","",""
"","4607","should display contact information","firefox","2026-06-27","passed","2026-06-27","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"","4809","should display main club details","chromium","2026-06-27","passed","2026-06-27","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"Filter clubs by city show appropriate results","6988","[TC-05]","firefox","2026-06-27","passed","2026-06-27","Filter clubs by city","ui/filter-by-city.spec.ts","",""
"","23074","TC-90: Verify that user profile information is displayed correctly","webkit","2026-06-27","passed","2026-06-27","Profile Page Tests","ui/profile-page.spec.ts","",""
"","10384","Verify that the ""Навчай українською"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","firefox","2026-06-27","passed","2026-06-27","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"","11702","Navigate from Challenge page to a specific Task and interact with video @Lazur @E2E","webkit","2026-06-27","passed","2026-06-27","","ui/challenge-tests/navigate-challenge-task-video.spec.ts","",""
"","20949","TC-92: Verify navigation through sidebar tabs","webkit","2026-06-27","passed","2026-06-27","Profile Page Tests","ui/profile-page.spec.ts","",""
"Critical E2E flow: sign in, open the first club from the clubs list, post a comment, and verify it appears without validation errors.","13326","E2E — Login → Clubs → Club Page → Post a Comment","firefox","2026-06-27","passed","2026-06-27","","ui/post-comment-e2e.spec.ts","",""
"Verifies that the ""Help the Project"" button on a news article page is visible, enabled, and redirects the user to the correct donation URL.","9393","TC-07 Verify the functionality of the ""Help the Project"" button on a news article page","chromium","2026-06-27","passed","2026-06-27","Help the Project button","ui/help-tests/help-project-button.spec.ts","",""
"Filter clubs by city show appropriate results","12513","[TC-05]","webkit","2026-06-27","passed","2026-06-27","Filter clubs by city","ui/filter-by-city.spec.ts","",""
"","19190","tc-58: Verify that changing the global city redirects to clubs, and returning to news displays the updated sidebar","webkit","2026-06-27","passed","2026-06-27","news-navigation","ui/news-navigation.spec.ts","",""
"Verify that the user can filter clubs with categories using hints in the search bar","5577","should search by hint category","chromium","2026-06-27","passed","2026-06-27","search-bar","ui/filter-tests/search-filter-by-hint.spec.ts","",""
"","7367","Verify that team member names and roles are displayed correctly for all team members","firefox","2026-06-27","passed","2026-06-27","AboutUs team verification","ui/about-us-page.spec.ts","",""
"","19123","TC-91: Verify that Edit Profile button is displayed and clickable","webkit","2026-06-27","passed","2026-06-27","Profile Page Tests","ui/profile-page.spec.ts","",""
"","4514","Step 3 – Second FAQ item expands and reveals its content","firefox","2026-06-27","passed","2026-06-27","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"","4145","should display comments section","firefox","2026-06-27","passed","2026-06-27","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"","7198","tc-59: Verify the full user journey of browsing, reading, and navigating between multiple news articles","firefox","2026-06-27","passed","2026-06-27","news-navigation","ui/news-navigation.spec.ts","",""
"","11676","TC-90: Verify that user profile information is displayed correctly","chromium","2026-06-27","passed","2026-06-27","Profile Page Tests","ui/profile-page.spec.ts","",""
"Verify that the categories endpoint returns a valid list of categories with status 200.","90","should return a list of categories","api","2026-06-27","passed","2026-06-27","Category API","api/category-api.spec.ts","",""
"","9051","Verify that the ""Мовомаратон"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","chromium","2026-06-27","passed","2026-06-27","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"Verify the ""Зареєструватись"" button visibility and routing","4555","[TC-044]","firefox","2026-06-27","passed","2026-06-27","Challenge Page","ui/login-tests/sign-up-button.spec.ts","",""
"Verify that a new club is created successfully and check the response structure.","162","should create club and validate response","api","2026-06-27","passed","2026-06-27","Club API","api/club-api.spec.ts","",""
"","6218","Step 6 – Last FAQ item collapses on second click and arrow returns to original state","chromium","2026-06-27","passed","2026-06-27","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"Verifies that an unauthorized user who navigates to a club details page and clicks the ""Написати менеджеру"" button sees the authentication modal with the message ""Увійдіть або зареєструйтеся!!!"".","11647","TC-094 — Verify that clicking ""Написати менеджеру"" button shows the authentication modal for unauthorized users","webkit","2026-06-27","passed","2026-06-27","","ui/message-manager.spec.ts","",""
"","12054","TC-92: Verify navigation through sidebar tabs","firefox","2026-06-27","passed","2026-06-27","Profile Page Tests","ui/profile-page.spec.ts","",""
"","9151","Verify that the ""Мовомаратон"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","firefox","2026-06-27","passed","2026-06-27","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"","4670","has title","firefox","2026-06-27","passed","2026-06-27","","ui/speak-ukrainian.example.spec.ts","",""
"","12738","TC-91: Verify that Edit Profile button is displayed and clickable","chromium","2026-06-27","passed","2026-06-27","Profile Page Tests","ui/profile-page.spec.ts","",""
