"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9062","[TC-6]: Verify homepage category selection redirects to the clubs filtered by the chosen category","webkit","2026-06-23","failed","2026-06-23","Check filtering functionality through the Home page","ui/filter-tests/filter-check-test.spec.ts","",""
"","3593","should display comments section","firefox","2026-06-23","failed","2026-06-23","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"","9029","Verify that the ""Мовомаратон"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","firefox","2026-06-23","passed","2026-06-23","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"","3574","should display main club details","firefox","2026-06-23","failed","2026-06-23","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"","6039","Step 2 – First FAQ item collapses on click and expands back","chromium","2026-06-23","passed","2026-06-23","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"","16209","Verify that the ""Навчай українською челендж"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","webkit","2026-06-23","passed","2026-06-23","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"","11003","[TC-6]: Verify homepage category selection redirects to the clubs filtered by the chosen category","chromium","2026-06-23","failed","2026-06-23","Check filtering functionality through the Home page","ui/filter-tests/filter-check-test.spec.ts","",""
"","8957","Verify that the ""Навчай українською челендж"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","chromium","2026-06-23","passed","2026-06-23","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"Verify that the clubs are located in the city selected in the City dropdown","13054","should display clubs in the particular city","firefox","2026-06-23","passed","2026-06-23","club-city-located","ui/club-tests/club-city-located.spec.ts","",""
"Verify that the search bar filters clubs by the exact club name","8049","should search by exact hint name","chromium","2026-06-23","passed","2026-06-23","search-bar","ui/filter-tests/search-filter-by-hint.spec.ts","",""
"","5865","Step 4 – Third FAQ item expands and reveals its content","webkit","2026-06-23","passed","2026-06-23","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"","14527","TC-07 Verify the functionality of the ""Help the Project"" button on a news article page","webkit","2026-06-23","passed","2026-06-23","Help the Project button","ui/help-tests/help-project-button.spec.ts","",""
"","9554","[TC-043] Verify Social Media and Donation links routing on the Challenge page","webkit","2026-06-23","failed","2026-06-23","Check Social Media and Donation links routing on the Challenge page","ui/social-info-test.spec.ts","",""
"","9176","Verify that the ""Клуб української мови ""Розмовляй"""" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","firefox","2026-06-23","passed","2026-06-23","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"","8014","TC-045 Verify the Tasks Carousel navigation (Arrows and Dots)","chromium","2026-06-23","passed","2026-06-23","Challenge page Tasks Carousel","ui/challenge-tests/challenge-carousel.spec.ts","",""
"","5029","Full TC-030 flow – expand all FAQ items then collapse the last one","firefox","2026-06-23","passed","2026-06-23","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"Verify that the search bar filters clubs by the exact club name ","6563","should search by exact name","firefox","2026-06-23","passed","2026-06-23","search-bar","ui/filter-tests/search-filter-by-hint.spec.ts","",""
