"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9756","Verify that the ""Навчай українською"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","chromium","2026-06-23","passed","2026-06-23","Payment Challenge","payment-challenge.spec.ts","",""
"","8739","[TC-6]: Verify homepage category selection redirects to the clubs filtered by the chosen category","webkit","2026-06-23","failed","2026-06-23","Check filtering functionality through the Home page","filter-check-test.spec.ts","",""
"","9718","Verify that the ""Навчай українською челендж"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","chromium","2026-06-23","passed","2026-06-23","Payment Challenge","payment-challenge.spec.ts","",""
"","8432","Verify that team member names and roles are displayed correctly for all team members","chromium","2026-06-23","passed","2026-06-23","AboutUs team verification","about-us-page.spec.ts","",""
"","9199","Verify that team member names and roles are displayed correctly for all team members","firefox","2026-06-23","passed","2026-06-23","AboutUs team verification","about-us-page.spec.ts","",""
"Verify that club information on the News page matches the original club card on the Club page","9353","should display club on the news page information","webkit","2026-06-23","passed","2026-06-23","news club information","club-club-details-information.spec.ts","",""
"Verify that the search bar filters clubs by the exact club name ","8642","should search by exact name","chromium","2026-06-23","passed","2026-06-23","search-bar","search-filter-by-hint.spec.ts","",""
"","4345","Step 3 – Second FAQ item expands and reveals its content","chromium","2026-06-23","passed","2026-06-23","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","services-faq.spec.ts","",""
"","10183","TC-07 Verify the functionality of the ""Help the Project"" button on a news article page","chromium","2026-06-23","passed","2026-06-23","Help the Project button","help-project-button.spec.ts","",""
"","6300","Step 2 – First FAQ item collapses on click and expands back","webkit","2026-06-23","passed","2026-06-23","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","services-faq.spec.ts","",""
"Verify that a registered user with confirmed email can sign in from the main page, the modal closes, and the header reflects the logged-in state.","6808","Sign In - Successful Login","firefox","2026-06-23","passed","2026-06-23","","sign-in-successful-login.spec.ts","",""
"","5988","has title","firefox","2026-06-23","passed","2026-06-23","","speak-ukrainian.example.spec.ts","",""
"","7796","get started link","webkit","2026-06-23","passed","2026-06-23","","speak-ukrainian.example.spec.ts","",""
"Verify that the search bar filters clubs by the exact club name ","8549","should search by exact name","webkit","2026-06-23","passed","2026-06-23","search-bar","search-filter-by-hint.spec.ts","",""
"","6862","should display contact information","chromium","2026-06-23","failed","2026-06-23","Club details page","club-details-page.spec.ts","",""
"","10649","Navigate from Challenge page to a specific Task and interact with video @Lazur @E2E","firefox","2026-06-23","passed","2026-06-23","","navigate-challenge-task-video.spec.ts","",""
"","5326","Step 5 – Verify accordion behaviour when multiple items are clicked","firefox","2026-06-23","passed","2026-06-23","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","services-faq.spec.ts","",""
"","5493","Step 5 – Verify accordion behaviour when multiple items are clicked","chromium","2026-06-23","passed","2026-06-23","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","services-faq.spec.ts","",""
"","6296","Full TC-030 flow – expand all FAQ items then collapse the last one","firefox","2026-06-23","passed","2026-06-23","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","services-faq.spec.ts","",""
"","5000","should display club action buttons and comments section","firefox","2026-06-23","failed","2026-06-23","Club details page","club-details-page.spec.ts","",""
"Verify that the clubs are located in the city selected in the City dropdown","12700","should display clubs in the particular city","chromium","2026-06-23","passed","2026-06-23","club-city-located","club-city-located.spec.ts","",""
"","7649","[TC-6]: Verify homepage category selection redirects to the clubs filtered by the chosen category","chromium","2026-06-23","failed","2026-06-23","Check filtering functionality through the Home page","filter-check-test.spec.ts","",""
"Verify that the clubs are located in the city selected in the City dropdown","24065","should display clubs in the particular city","webkit","2026-06-23","passed","2026-06-23","club-city-located","club-city-located.spec.ts","",""
"","11734","Verify that the ""Клуб української мови ""Розмовляй"""" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","firefox","2026-06-23","passed","2026-06-23","Payment Challenge","payment-challenge.spec.ts","",""
"","3985","should display main club details","chromium","2026-06-23","failed","2026-06-23","Club details page","club-details-page.spec.ts","",""
"","5451","Step 6 – Last FAQ item collapses on second click and arrow returns to original state","chromium","2026-06-23","passed","2026-06-23","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","services-faq.spec.ts","",""
"","7597","should display comments section","webkit","2026-06-23","failed","2026-06-23","Club details page","club-details-page.spec.ts","",""
"","9198","TC-07 Verify the functionality of the ""Help the Project"" button on a news article page","firefox","2026-06-23","passed","2026-06-23","Help the Project button","help-project-button.spec.ts","",""
"","9465","TC-035: Verify that the club search returns correct results when searching by club name ""American Gymnastics Club"" @High","webkit","2026-06-23","failed","2026-06-23","Clubs Page - Search Functionality","search-club.spec.ts","",""
"","7798","should display main club details","webkit","2026-06-23","failed","2026-06-23","Club details page","club-details-page.spec.ts","",""
"","6933","TC-035: Verify that the club search returns correct results when searching by club name ""American Gymnastics Club"" @High","chromium","2026-06-23","failed","2026-06-23","Clubs Page - Search Functionality","search-club.spec.ts","",""
"","17953","Verify that the ""Навчай українською"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","webkit","2026-06-23","passed","2026-06-23","Payment Challenge","payment-challenge.spec.ts","",""
