"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5761","Step 5 – Verify accordion behaviour when multiple items are clicked","webkit","2026-06-24","passed","2026-06-24","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"Verify that the clubs are located in the city selected in the City dropdown","5902","should search by hint category and exact name","firefox","2026-06-24","passed","2026-06-24","search-bar","ui/filter-tests/search-filter-by-hint.spec.ts","",""
"","7119","Step 4 – Third FAQ item expands and reveals its content","webkit","2026-06-24","passed","2026-06-24","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"Critical E2E flow: sign in, open the first club from the clubs list, post a comment, and verify it appears without validation errors.","11328","E2E — Login → Clubs → Club Page → Post a Comment","chromium","2026-06-24","passed","2026-06-24","","ui/post-comment-e2e.spec.ts","",""
"","19452","Verify that team member names and roles are displayed correctly for all team members","webkit","2026-06-24","passed","2026-06-24","AboutUs team verification","ui/about-us-page.spec.ts","",""
"","10030","Verify that the ""Клуб української мови ""Розмовляй"""" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","firefox","2026-06-24","passed","2026-06-24","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"Verify that a registered user with confirmed email can sign in from the main page, the modal closes, and the header reflects the logged-in state.","5057","Sign In - Successful Login","chromium","2026-06-24","passed","2026-06-24","","ui/sign-in-successful-login.spec.ts","",""
"","8268","should display comments section","webkit","2026-06-24","failed","2026-06-24","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"","5983","get started link","firefox","2026-06-24","passed","2026-06-24","","ui/speak-ukrainian.example.spec.ts","",""
"","8565","Verify that the ""Навчай українською челендж"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","chromium","2026-06-24","passed","2026-06-24","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"","9761","Navigate from Challenge page to a specific Task and interact with video @Lazur @E2E","firefox","2026-06-24","passed","2026-06-24","","ui/challenge-tests/navigate-challenge-task-video.spec.ts","",""
"","23297","Verify that the ""Єдині"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","webkit","2026-06-24","passed","2026-06-24","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"Verify that the search bar filters clubs by the exact club name","9966","should search by exact hint name","webkit","2026-06-24","passed","2026-06-24","search-bar","ui/filter-tests/search-filter-by-hint.spec.ts","",""
"","7817","Verify that the ""Мовомаратон"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","chromium","2026-06-24","passed","2026-06-24","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
