"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4618","has title","firefox","2026-06-26","passed","2026-06-26","","ui/speak-ukrainian.example.spec.ts","",""
"","7240","Verify task details and embedded videos for task 73","webkit","2026-06-26","passed","2026-06-26","Challenge Task Page content pressnce","ui/challenge-tests/challenge-task-page.spec.ts","",""
"Verify homepage category selection redirects to the clubs filtered by the chosen category","6140","[TC-6]","chromium","2026-06-26","failed","2026-06-26","Right redirection from home page","ui/filter-tests/filter-check-test.spec.ts","",""
"","3626","Step 3 – Second FAQ item expands and reveals its content","chromium","2026-06-26","passed","2026-06-26","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"","9484","TC-91: Verify that Edit Profile button is displayed and clickable","chromium","2026-06-26","passed","2026-06-26","Profile Page Tests","ui/profile-page.spec.ts","",""
"Verify creating a club without a required field ""name""","75","should not create a club without the empty field ""name""","api","2026-06-26","passed","2026-06-26","Club API","api/club-api.spec.ts","",""
"","5464","tc-56: Verify pagination on the News page","chromium","2026-06-26","passed","2026-06-26","news-navigation","ui/news-navigation.spec.ts","",""
"","15772","Verify that the ""Єдині"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","webkit","2026-06-26","passed","2026-06-26","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"Verify that an unauthorized user cannot delete a club","41","should not delete a club with an unauthorized user","api","2026-06-26","passed","2026-06-26","Club API","api/club-api.spec.ts","",""
"Verify that the user can filter clubs with categories using hints in the search bar","7668","should search by hint category","webkit","2026-06-26","passed","2026-06-26","search-bar","ui/filter-tests/search-filter-by-hint.spec.ts","",""
"","4039","has title","chromium","2026-06-26","passed","2026-06-26","","ui/speak-ukrainian.example.spec.ts","",""
"Verify updating a club with valid data","215","should update club with valid data","api","2026-06-26","passed","2026-06-26","Club API","api/club-api.spec.ts","",""
"Filter clubs by city show appropriate results","6251","[TC-05]","chromium","2026-06-26","passed","2026-06-26","Filter clubs by city","ui/filter-by-city.spec.ts","",""
"","6974","Step 4 – Third FAQ item expands and reveals its content","webkit","2026-06-26","passed","2026-06-26","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"","10141","TC-035: Verify that the club search returns correct results when searching by club name ""American Gymnastics Club"" @High","webkit","2026-06-26","failed","2026-06-26","Clubs Page - Search Functionality","ui/search-club.spec.ts","",""
"","5017","should display club action buttons and comments section","firefox","2026-06-26","passed","2026-06-26","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"","7643","Verify that team member names and roles are displayed correctly for all team members","firefox","2026-06-26","passed","2026-06-26","AboutUs team verification","ui/about-us-page.spec.ts","",""
"","4240","Step 1 – Service page loads correctly and FAQ items are visible and collapsed","chromium","2026-06-26","passed","2026-06-26","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"","31119","Verify that team member names and roles are displayed correctly for all team members","webkit","2026-06-26","passed","2026-06-26","AboutUs team verification","ui/about-us-page.spec.ts","",""
"","3525","should display comments section","chromium","2026-06-26","passed","2026-06-26","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"","10612","TC-90: Verify that user profile information is displayed correctly","chromium","2026-06-26","passed","2026-06-26","Profile Page Tests","ui/profile-page.spec.ts","",""
"","6915","has title","webkit","2026-06-26","passed","2026-06-26","","ui/speak-ukrainian.example.spec.ts","",""
"","17020","Verify that the ""Мовомаратон"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","webkit","2026-06-26","passed","2026-06-26","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"","7509","should display club action buttons and comments section","webkit","2026-06-26","passed","2026-06-26","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"","9471","Verify that the News component displays the same news articles after navigating right and then left","webkit","2026-06-26","passed","2026-06-26","News page arrow navigation","ui/navigation-tests/news-arrow-navigation.spec.ts","",""
"","4572","get started link","firefox","2026-06-26","passed","2026-06-26","","ui/speak-ukrainian.example.spec.ts","",""
"Filter clubs by city show appropriate results","7191","[TC-05]","firefox","2026-06-26","passed","2026-06-26","Filter clubs by city","ui/filter-by-city.spec.ts","",""
"Verifies that an unauthorized user who navigates to a club details page and clicks the ""Написати менеджеру"" button sees the authentication modal with the message ""Увійдіть або зареєструйтеся!!!"".","5821","TC-094 — Verify that clicking ""Написати менеджеру"" button shows the authentication modal for unauthorized users","chromium","2026-06-26","passed","2026-06-26","","ui/message-manager.spec.ts","",""
"","6117","Step 1 – Service page loads correctly and FAQ items are visible and collapsed","webkit","2026-06-26","passed","2026-06-26","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"","4917","Verify task details and embedded videos for task 73","chromium","2026-06-26","passed","2026-06-26","Challenge Task Page content pressnce","ui/challenge-tests/challenge-task-page.spec.ts","",""
"Verify deleting a club by existing ID","104","should delete by existing id","api","2026-06-26","passed","2026-06-26","Club API","api/club-api.spec.ts","",""
"Verify that the clubs are located in the city selected in the City dropdown","4342","should search by hint category and exact name","chromium","2026-06-26","passed","2026-06-26","search-bar","ui/filter-tests/search-filter-by-hint.spec.ts","",""
"","10566","Verify that the ""Навчай українською"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","firefox","2026-06-26","passed","2026-06-26","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"","11080","TC-91: Verify that Edit Profile button is displayed and clickable","firefox","2026-06-26","passed","2026-06-26","Profile Page Tests","ui/profile-page.spec.ts","",""
"","5952","Verify that the News component displays the same news articles after navigating right and then left","firefox","2026-06-26","passed","2026-06-26","News page arrow navigation","ui/navigation-tests/news-arrow-navigation.spec.ts","",""
"","4572","Step 2 – First FAQ item expands and reveals the answer text and arrow rotates","firefox","2026-06-26","passed","2026-06-26","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"","17378","TC-92: Verify navigation through sidebar tabs","webkit","2026-06-26","passed","2026-06-26","Profile Page Tests","ui/profile-page.spec.ts","",""
"Critical E2E flow: sign in, open the first club from the clubs list, post a comment, and verify it appears without validation errors.","21833","E2E — Login → Clubs → Club Page → Post a Comment","webkit","2026-06-26","passed","2026-06-26","","ui/post-comment-e2e.spec.ts","",""
"","7335","Verify that the ""Клуб української мови ""Розмовляй"""" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","chromium","2026-06-26","passed","2026-06-26","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"","15404","Verify that the ""Клуб української мови ""Розмовляй"""" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","webkit","2026-06-26","passed","2026-06-26","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"","18385","Verify that the ""Навчай українською челендж"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","webkit","2026-06-26","passed","2026-06-26","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"","7269","should display main club details","webkit","2026-06-26","passed","2026-06-26","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"Verify deleting a club by non-existing ID","38","should not delete a club by negative id","api","2026-06-26","passed","2026-06-26","Club API","api/club-api.spec.ts","",""
"","6876","Step 2 – First FAQ item expands and reveals the answer text and arrow rotates","webkit","2026-06-26","passed","2026-06-26","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"","6308","Step 3 – Second FAQ item expands and reveals its content","webkit","2026-06-26","passed","2026-06-26","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"","4064","should display main club details","chromium","2026-06-26","passed","2026-06-26","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"Verifies that an unauthorized user who navigates to a club details page and clicks the ""Написати менеджеру"" button sees the authentication modal with the message ""Увійдіть або зареєструйтеся!!!"".","10481","TC-094 — Verify that clicking ""Написати менеджеру"" button shows the authentication modal for unauthorized users","webkit","2026-06-26","passed","2026-06-26","","ui/message-manager.spec.ts","",""
"Critical E2E flow: sign in, open the first club from the clubs list, post a comment, and verify it appears without validation errors.","10283","E2E — Login → Clubs → Club Page → Post a Comment","chromium","2026-06-26","passed","2026-06-26","","ui/post-comment-e2e.spec.ts","",""
"Verify that the full list of clubs is retrieved successfully and check the total count.","2125","should return a list of clubs","api","2026-06-26","passed","2026-06-26","Club API","api/club-api.spec.ts","",""
"","4519","Step 6 – Last FAQ item collapses on second click and arrow returns to original state","chromium","2026-06-26","passed","2026-06-26","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"Verify that an error is returned when trying to get a club by an invalid ID.","46","should not get club by negative id","api","2026-06-26","passed","2026-06-26","Club API","api/club-api.spec.ts","",""
"","5116","Step 6 – Last FAQ item collapses on second click and arrow returns to original state","firefox","2026-06-26","passed","2026-06-26","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"","18533","Verify that the ""Навчай українською"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","webkit","2026-06-26","passed","2026-06-26","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"","6359","tc-56: Verify pagination on the News page","firefox","2026-06-26","passed","2026-06-26","news-navigation","ui/news-navigation.spec.ts","",""
"Verify that the user can select a location in the advanced search for a centre type and filter by city and district.","21705","should display centres in the particular city","chromium","2026-06-26","passed","2026-06-26","club-advanced-search","ui/club-advanced-search.spec.ts","",""
"Verify that the categories endpoint returns a valid list of categories with status 200.","77","should return a list of categories","api","2026-06-26","passed","2026-06-26","Category API","api/category-api.spec.ts","",""
"Verify that the search bar filters clubs by the exact club name ","6753","should search by exact name","chromium","2026-06-26","passed","2026-06-26","search-bar","ui/filter-tests/search-filter-by-hint.spec.ts","",""
"","21885","TC-93: Verify that Add button is displayed in My Clubs section","webkit","2026-06-26","passed","2026-06-26","Profile Page Tests","ui/profile-page.spec.ts","",""
"","9882","Navigate from Challenge page to a specific Task and interact with video @Lazur @E2E","firefox","2026-06-26","passed","2026-06-26","","ui/challenge-tests/navigate-challenge-task-video.spec.ts","",""
"","5559","Verify that the News component displays the same news articles after navigating right and then left","chromium","2026-06-26","passed","2026-06-26","News page arrow navigation","ui/navigation-tests/news-arrow-navigation.spec.ts","",""
"Verify that a registered user with confirmed email can sign in from the main page, the modal closes, and the header reflects the logged-in state.","6399","Sign In - Successful Login","firefox","2026-06-26","passed","2026-06-26","","ui/sign-in-successful-login.spec.ts","",""
"Verify that an error is returned when trying to get a club by an invalid ID.","51","should not get club by zero id","api","2026-06-26","passed","2026-06-26","Club API","api/club-api.spec.ts","",""
"Verifies that the Tasks Carousel on the Challenge page correctly navigates between slides using the next/prev arrows and pagination dots.","14593","TC-045 Verify the Tasks Carousel navigation (Arrows and Dots)","firefox","2026-06-26","failed","2026-06-26","Challenge page Tasks Carousel","ui/challenge-tests/challenge-carousel.spec.ts","",""
"","18806","TC-029: Verify that all navigation menu links redirect to the correct pages","firefox","2026-06-26","passed","2026-06-26","Header Navigation Tests","ui/navigation-tests/header-navigation.spec.ts","",""
"Verify that the user can select a location in the advanced search for a centre type and filter by city and district.","23625","should display centres in the particular city","firefox","2026-06-26","passed","2026-06-26","club-advanced-search","ui/club-advanced-search.spec.ts","",""
"","20985","TC-029: Verify that all navigation menu links redirect to the correct pages","webkit","2026-06-26","passed","2026-06-26","Header Navigation Tests","ui/navigation-tests/header-navigation.spec.ts","",""
"","7238","Verify that the ""Мовомаратон"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","chromium","2026-06-26","passed","2026-06-26","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"","15709","Verify that the ""Єдині"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","firefox","2026-06-26","passed","2026-06-26","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"","12520","TC-92: Verify navigation through sidebar tabs","firefox","2026-06-26","passed","2026-06-26","Profile Page Tests","ui/profile-page.spec.ts","",""
"","7079","Step 3 – Second FAQ item expands and reveals its content","firefox","2026-06-26","passed","2026-06-26","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"","9395","Verify that the ""Клуб української мови ""Розмовляй"""" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","firefox","2026-06-26","passed","2026-06-26","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"Verify the ""Зареєструватись"" button visibility and routing","3950","[TC-044]","firefox","2026-06-26","passed","2026-06-26","Challenge Page","ui/sign-up-button.spec.ts","",""
"","4008","should display club action buttons and comments section","chromium","2026-06-26","passed","2026-06-26","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"Verify that a new club is created successfully and check the response structure.","173","should create club and validate response","api","2026-06-26","passed","2026-06-26","Club API","api/club-api.spec.ts","",""
"Verify that the clubs are located in the city selected in the City dropdown","11394","should display clubs in the particular city","firefox","2026-06-26","passed","2026-06-26","club-city-located","ui/club-tests/club-city-located.spec.ts","",""
"Verify that a registered user with confirmed email can sign in from the main page, the modal closes, and the header reflects the logged-in state.","12006","Sign In - Successful Login","webkit","2026-06-26","passed","2026-06-26","","ui/sign-in-successful-login.spec.ts","",""
"Verify deleting a club by non-existing ID","61","should not delete a club by non-existent id","api","2026-06-26","passed","2026-06-26","Club API","api/club-api.spec.ts","",""
"Verifies that an unauthorized user who navigates to a club details page and clicks the ""Написати менеджеру"" button sees the authentication modal with the message ""Увійдіть або зареєструйтеся!!!"".","6437","TC-094 — Verify that clicking ""Написати менеджеру"" button shows the authentication modal for unauthorized users","firefox","2026-06-26","passed","2026-06-26","","ui/message-manager.spec.ts","",""
"Verify creating a club with a higher early age than a late age","55","should not create a club with a higher early age than a late age","api","2026-06-26","passed","2026-06-26","Club API","api/club-api.spec.ts","",""
"Verify that club information on the News page matches the original club card on the Club page","9101","should display club on the news page information","webkit","2026-06-26","passed","2026-06-26","news club information","ui/club-tests/club-club-details-information.spec.ts","",""
"","8582","Step 5 – Verify accordion behaviour when multiple items are clicked","webkit","2026-06-26","passed","2026-06-26","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"Verify homepage category selection redirects to the clubs filtered by the chosen category","6683","[TC-6]","firefox","2026-06-26","failed","2026-06-26","Right redirection from home page","ui/filter-tests/filter-check-test.spec.ts","",""
"","4475","Step 5 – Verify accordion behaviour when multiple items are clicked","chromium","2026-06-26","passed","2026-06-26","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"Verifies that the Tasks Carousel on the Challenge page correctly navigates between slides using the next/prev arrows and pagination dots.","14961","TC-045 Verify the Tasks Carousel navigation (Arrows and Dots)","webkit","2026-06-26","failed","2026-06-26","Challenge page Tasks Carousel","ui/challenge-tests/challenge-carousel.spec.ts","",""
"","6673","get started link","webkit","2026-06-26","passed","2026-06-26","","ui/speak-ukrainian.example.spec.ts","",""
"","7321","Verify that the ""Навчай українською челендж"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","chromium","2026-06-26","passed","2026-06-26","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"","6031","Step 4 – Third FAQ item expands and reveals its content","firefox","2026-06-26","passed","2026-06-26","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"","7526","Step 6 – Last FAQ item collapses on second click and arrow returns to original state","webkit","2026-06-26","passed","2026-06-26","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"","5569","Verify task details and embedded videos for task 73","firefox","2026-06-26","passed","2026-06-26","Challenge Task Page content pressnce","ui/challenge-tests/challenge-task-page.spec.ts","",""
"Verify that a registered user with confirmed email can sign in from the main page, the modal closes, and the header reflects the logged-in state.","6237","Sign In - Successful Login","chromium","2026-06-26","passed","2026-06-26","","ui/sign-in-successful-login.spec.ts","",""
"","9482","Verify that the ""Мовомаратон"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","firefox","2026-06-26","passed","2026-06-26","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"","6507","Verify that team member names and roles are displayed correctly for all team members","chromium","2026-06-26","passed","2026-06-26","AboutUs team verification","ui/about-us-page.spec.ts","",""
"Verifies that the ""Help the Project"" button on a news article page is visible, enabled, and redirects the user to the correct donation URL.","6411","TC-07 Verify the functionality of the ""Help the Project"" button on a news article page","chromium","2026-06-26","passed","2026-06-26","Help the Project button","ui/help-tests/help-project-button.spec.ts","",""
"","14470","TC-034: Verify that clicking ""Залишити коментар"" and ""Відповісти"" buttons show the authentication modal for unauthorized users","webkit","2026-06-26","passed","2026-06-26","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"","4289","Step 2 – First FAQ item expands and reveals the answer text and arrow rotates","chromium","2026-06-26","passed","2026-06-26","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"Verify Social Media and Donation links routing on the Challenge page","10334","Verify Social Media and Donation links routing on the Challenge page","webkit","2026-06-26","passed","2026-06-26","TC-043","ui/social-info-test.spec.ts","",""
"Critical E2E flow: sign in, open the first club from the clubs list, post a comment, and verify it appears without validation errors.","14260","E2E — Login → Clubs → Club Page → Post a Comment","firefox","2026-06-26","passed","2026-06-26","","ui/post-comment-e2e.spec.ts","",""
