"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that an unauthorized user who navigates to a club details page and clicks the ""Написати менеджеру"" button sees the authentication modal with the message ""Увійдіть або зареєструйтеся!!!"".","6251","TC-094 — Verify that clicking ""Написати менеджеру"" button shows the authentication modal for unauthorized users","chromium","2026-06-26","passed","2026-06-26","","ui/message-manager.spec.ts","",""
"","4165","has title","chromium","2026-06-26","passed","2026-06-26","","ui/speak-ukrainian.example.spec.ts","",""
"Critical E2E flow: sign in, open the first club from the clubs list, post a comment, and verify it appears without validation errors.","11445","E2E — Login → Clubs → Club Page → Post a Comment","chromium","2026-06-26","passed","2026-06-26","","ui/post-comment-e2e.spec.ts","",""
"","10898","Verify that the ""Єдині"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","firefox","2026-06-26","passed","2026-06-26","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"","7740","should display comments section","webkit","2026-06-26","passed","2026-06-26","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"","10713","Verify that the ""Клуб української мови ""Розмовляй"""" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","firefox","2026-06-26","passed","2026-06-26","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"","9274","TC-90: Verify that user profile information is displayed correctly","chromium","2026-06-26","passed","2026-06-26","Profile Page Tests","ui/profile-page.spec.ts","",""
"","3390","should display main club details","chromium","2026-06-26","passed","2026-06-26","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"","4494","Step 3 – Second FAQ item expands and reveals its content","chromium","2026-06-26","passed","2026-06-26","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"Verify that an error is returned when trying to get a club by an invalid ID.","61","should not get club by zero id","api","2026-06-26","passed","2026-06-26","Club API","api/club-api.spec.ts","",""
"","6524","should display comments section","firefox","2026-06-26","passed","2026-06-26","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"Verify that the search bar filters clubs by the exact club name ","6806","should search by exact name","chromium","2026-06-26","passed","2026-06-26","search-bar","ui/filter-tests/search-filter-by-hint.spec.ts","",""
