"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9276","Verify that team member names and roles are displayed correctly for all team members","chromium","2026-06-26","passed","2026-06-26","AboutUs team verification","ui/about-us-page.spec.ts","",""
"Verify the ""Зареєструватись"" button visibility and routing","5120","[TC-044]","firefox","2026-06-26","passed","2026-06-26","Challenge Page","ui/sign-up-button.spec.ts","",""
"","15338","Verify that the ""Клуб української мови ""Розмовляй"""" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","webkit","2026-06-26","passed","2026-06-26","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"Verify homepage category selection redirects to the clubs filtered by the chosen category","7117","[TC-6]","chromium","2026-06-26","failed","2026-06-26","Right redirection from home page","ui/filter-tests/filter-check-test.spec.ts","",""
"Verify Social Media and Donation links routing on the Challenge page","9769","Verify Social Media and Donation links routing on the Challenge page","webkit","2026-06-26","passed","2026-06-26","TC-043","ui/social-info-test.spec.ts","",""
"","4821","get started link","firefox","2026-06-26","passed","2026-06-26","","ui/speak-ukrainian.example.spec.ts","",""
"Verify that the clubs are located in the city selected in the City dropdown","10608","should display clubs in the particular city","chromium","2026-06-26","passed","2026-06-26","club-city-located","ui/club-tests/club-city-located.spec.ts","",""
"Verify Social Media and Donation links routing on the Challenge page","7045","Verify Social Media and Donation links routing on the Challenge page","firefox","2026-06-26","passed","2026-06-26","TC-043","ui/social-info-test.spec.ts","",""
"","4853","should display main club details","firefox","2026-06-26","passed","2026-06-26","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"","16465","tc-58: Verify that changing the global city redirects to clubs, and returning to news displays the updated sidebar","webkit","2026-06-26","passed","2026-06-26","news-navigation","ui/news-navigation.spec.ts","",""
"Filter clubs by city show appropriate results","7242","[TC-05]","chromium","2026-06-26","passed","2026-06-26","Filter clubs by city","ui/filter-by-city.spec.ts","",""
"","9202","TC-035: Verify that the club search returns correct results when searching by club name ""American Gymnastics Club"" @High","webkit","2026-06-26","failed","2026-06-26","Clubs Page - Search Functionality","ui/search-club.spec.ts","",""
"","14691","TC-92: Verify navigation through sidebar tabs","chromium","2026-06-26","passed","2026-06-26","Profile Page Tests","ui/profile-page.spec.ts","",""
"","6562","Step 5 – Verify accordion behaviour when multiple items are clicked","chromium","2026-06-26","passed","2026-06-26","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"Verifies that the Tasks Carousel on the Challenge page correctly navigates between slides using the next/prev arrows and pagination dots.","15241","TC-045 Verify the Tasks Carousel navigation (Arrows and Dots)","webkit","2026-06-26","failed","2026-06-26","Challenge page Tasks Carousel","ui/challenge-tests/challenge-carousel.spec.ts","",""
"","7006","TC-035: Verify that the club search returns correct results when searching by club name ""American Gymnastics Club"" @High","chromium","2026-06-26","failed","2026-06-26","Clubs Page - Search Functionality","ui/search-club.spec.ts","",""
"","15803","TC-034: Verify that clicking ""Залишити коментар"" and ""Відповісти"" buttons show the authentication modal for unauthorized users","webkit","2026-06-26","passed","2026-06-26","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"","6453","Step 1 – Service page loads correctly and FAQ items are visible and collapsed","chromium","2026-06-26","passed","2026-06-26","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"","16286","Verify that the ""Навчай українською"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","webkit","2026-06-26","passed","2026-06-26","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"","11585","TC-034: Verify that clicking ""Залишити коментар"" and ""Відповісти"" buttons show the authentication modal for unauthorized users","chromium","2026-06-26","passed","2026-06-26","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"Verify that the search bar filters clubs by the exact club name","7109","should search by exact hint name","firefox","2026-06-26","passed","2026-06-26","search-bar","ui/filter-tests/search-filter-by-hint.spec.ts","",""
"","9313","Verify that the ""Мовомаратон"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","chromium","2026-06-26","passed","2026-06-26","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"Verify that the clubs are located in the city selected in the City dropdown","5842","should search by hint category and exact name","firefox","2026-06-26","passed","2026-06-26","search-bar","ui/filter-tests/search-filter-by-hint.spec.ts","",""
"Verify that the user can filter clubs with categories using hints in the search bar","5340","should search by hint category","firefox","2026-06-26","passed","2026-06-26","search-bar","ui/filter-tests/search-filter-by-hint.spec.ts","",""
"","5512","should display club action buttons and comments section","chromium","2026-06-26","passed","2026-06-26","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"Critical E2E flow: sign in, open the first club from the clubs list, post a comment, and verify it appears without validation errors.","15670","E2E — Login → Clubs → Club Page → Post a Comment","chromium","2026-06-26","passed","2026-06-26","","ui/post-comment-e2e.spec.ts","",""
"","5662","should display contact information","chromium","2026-06-26","passed","2026-06-26","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"","5917","Step 3 – Second FAQ item expands and reveals its content","chromium","2026-06-26","passed","2026-06-26","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"Filter clubs by city show appropriate results","10644","[TC-05]","webkit","2026-06-26","passed","2026-06-26","Filter clubs by city","ui/filter-by-city.spec.ts","",""
"Verify the ""Зареєструватись"" button visibility and routing","7038","[TC-044]","webkit","2026-06-26","passed","2026-06-26","Challenge Page","ui/sign-up-button.spec.ts","",""
"","10145","Verify that the ""Мовомаратон"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","firefox","2026-06-26","passed","2026-06-26","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"Verify that the search bar filters clubs by the exact club name","9493","should search by exact hint name","webkit","2026-06-26","passed","2026-06-26","search-bar","ui/filter-tests/search-filter-by-hint.spec.ts","",""
"","21140","TC-90: Verify that user profile information is displayed correctly","webkit","2026-06-26","passed","2026-06-26","Profile Page Tests","ui/profile-page.spec.ts","",""
"Verifies that the Tasks Carousel on the Challenge page correctly navigates between slides using the next/prev arrows and pagination dots.","14541","TC-045 Verify the Tasks Carousel navigation (Arrows and Dots)","chromium","2026-06-26","failed","2026-06-26","Challenge page Tasks Carousel","ui/challenge-tests/challenge-carousel.spec.ts","",""
"Verify that the user can filter clubs with categories using hints in the search bar","5156","should search by hint category","chromium","2026-06-26","passed","2026-06-26","search-bar","ui/filter-tests/search-filter-by-hint.spec.ts","",""
"","7680","tc-59: Verify the full user journey of browsing, reading, and navigating between multiple news articles","firefox","2026-06-26","passed","2026-06-26","news-navigation","ui/news-navigation.spec.ts","",""
"","4662","has title","firefox","2026-06-26","passed","2026-06-26","","ui/speak-ukrainian.example.spec.ts","",""
"Verify that the search bar filters clubs by the exact club name ","9833","should search by exact name","webkit","2026-06-26","passed","2026-06-26","search-bar","ui/filter-tests/search-filter-by-hint.spec.ts","",""
"","7148","Step 3 – Second FAQ item expands and reveals its content","webkit","2026-06-26","passed","2026-06-26","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"","7947","should display contact information","webkit","2026-06-26","passed","2026-06-26","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"Verify that a registered user with confirmed email can sign in from the main page, the modal closes, and the header reflects the logged-in state.","7774","Sign In - Successful Login","chromium","2026-06-26","passed","2026-06-26","","ui/sign-in-successful-login.spec.ts","",""
"","12323","TC-034: Verify that clicking ""Залишити коментар"" and ""Відповісти"" buttons show the authentication modal for unauthorized users","firefox","2026-06-26","passed","2026-06-26","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"","4975","Step 2 – First FAQ item expands and reveals the answer text and arrow rotates","firefox","2026-06-26","passed","2026-06-26","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"","5220","Step 6 – Last FAQ item collapses on second click and arrow returns to original state","firefox","2026-06-26","passed","2026-06-26","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"Verify that the clubs are located in the city selected in the City dropdown","11651","should display clubs in the particular city","firefox","2026-06-26","passed","2026-06-26","club-city-located","ui/club-tests/club-city-located.spec.ts","",""
"","5800","should display main club details","chromium","2026-06-26","passed","2026-06-26","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"","24009","TC-92: Verify navigation through sidebar tabs","webkit","2026-06-26","passed","2026-06-26","Profile Page Tests","ui/profile-page.spec.ts","",""
"","10120","Verify that the ""Клуб української мови ""Розмовляй"""" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","firefox","2026-06-26","passed","2026-06-26","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"Verify the ""Зареєструватись"" button visibility and routing","5582","[TC-044]","chromium","2026-06-26","passed","2026-06-26","Challenge Page","ui/sign-up-button.spec.ts","",""
"Verify that a registered user with confirmed email can sign in from the main page, the modal closes, and the header reflects the logged-in state.","13003","Sign In - Successful Login","webkit","2026-06-26","passed","2026-06-26","","ui/sign-in-successful-login.spec.ts","",""
"","8794","tc-59: Verify the full user journey of browsing, reading, and navigating between multiple news articles","chromium","2026-06-26","passed","2026-06-26","news-navigation","ui/news-navigation.spec.ts","",""
"","17076","TC-91: Verify that Edit Profile button is displayed and clickable","webkit","2026-06-26","passed","2026-06-26","Profile Page Tests","ui/profile-page.spec.ts","",""
"","4775","Step 4 – Third FAQ item expands and reveals its content","chromium","2026-06-26","passed","2026-06-26","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"","3922","should display club action buttons and comments section","firefox","2026-06-26","passed","2026-06-26","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"","8240","Step 5 – Verify accordion behaviour when multiple items are clicked","webkit","2026-06-26","passed","2026-06-26","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"Verify that the search bar filters clubs by the exact club name ","7458","should search by exact name","chromium","2026-06-26","passed","2026-06-26","search-bar","ui/filter-tests/search-filter-by-hint.spec.ts","",""
"","5615","Verify task details and embedded videos for task 73","firefox","2026-06-26","passed","2026-06-26","Challenge Task Page content pressnce","ui/challenge-tests/challenge-task-page.spec.ts","",""
"","6525","Verify that the News component displays the same news articles after navigating right and then left","firefox","2026-06-26","passed","2026-06-26","News page arrow navigation","ui/navigation-tests/news-arrow-navigation.spec.ts","",""
"","24541","TC-029: Verify that all navigation menu links redirect to the correct pages","webkit","2026-06-26","passed","2026-06-26","Header Navigation Tests","ui/navigation-tests/header-navigation.spec.ts","",""
"Verifies that the ""Help the Project"" button on a news article page is visible, enabled, and redirects the user to the correct donation URL.","7039","TC-07 Verify the functionality of the ""Help the Project"" button on a news article page","firefox","2026-06-26","passed","2026-06-26","Help the Project button","ui/help-tests/help-project-button.spec.ts","",""
"Verify Social Media and Donation links routing on the Challenge page","7459","Verify Social Media and Donation links routing on the Challenge page","chromium","2026-06-26","passed","2026-06-26","TC-043","ui/social-info-test.spec.ts","",""
"Verify that club information on the News page matches the original club card on the Club page","5555","should display club on the news page information","firefox","2026-06-26","passed","2026-06-26","news club information","ui/club-tests/club-club-details-information.spec.ts","",""
"","9653","Verify that the ""Навчай українською челендж"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","chromium","2026-06-26","passed","2026-06-26","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"","6869","Step 2 – First FAQ item expands and reveals the answer text and arrow rotates","webkit","2026-06-26","passed","2026-06-26","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"Verify that the user can filter clubs with categories using hints in the search bar","8576","should search by hint category","webkit","2026-06-26","passed","2026-06-26","search-bar","ui/filter-tests/search-filter-by-hint.spec.ts","",""
"Verify that the clubs are located in the city selected in the City dropdown","5734","should search by hint category and exact name","chromium","2026-06-26","passed","2026-06-26","search-bar","ui/filter-tests/search-filter-by-hint.spec.ts","",""
"","9442","Navigate from Challenge page to a specific Task and interact with video @Lazur @E2E","chromium","2026-06-26","passed","2026-06-26","","ui/challenge-tests/navigate-challenge-task-video.spec.ts","",""
"","15840","Verify that team member names and roles are displayed correctly for all team members","webkit","2026-06-26","passed","2026-06-26","AboutUs team verification","ui/about-us-page.spec.ts","",""
"","8073","should display main club details","webkit","2026-06-26","passed","2026-06-26","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"","10324","Navigate from Challenge page to a specific Task and interact with video @Lazur @E2E","firefox","2026-06-26","passed","2026-06-26","","ui/challenge-tests/navigate-challenge-task-video.spec.ts","",""
"Verify that club information on the News page matches the original club card on the Club page","9424","should display club on the news page information","webkit","2026-06-26","passed","2026-06-26","news club information","ui/club-tests/club-club-details-information.spec.ts","",""
"","12019","TC-91: Verify that Edit Profile button is displayed and clickable","firefox","2026-06-26","passed","2026-06-26","Profile Page Tests","ui/profile-page.spec.ts","",""
"Verify that a new club is created successfully and check the response structure.","65","should create club and validate response","api","2026-06-26","failed","2026-06-26","Club API","api/club-api.spec.ts","",""
"","5807","get started link","chromium","2026-06-26","passed","2026-06-26","","ui/speak-ukrainian.example.spec.ts","",""
"","7849","should display comments section","webkit","2026-06-26","passed","2026-06-26","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"","7430","should display club action buttons and comments section","webkit","2026-06-26","passed","2026-06-26","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"Verify that an error is returned when trying to get a club by an invalid ID.","33","should not get club by non-existent id","api","2026-06-26","passed","2026-06-26","Club API","api/club-api.spec.ts","",""
"Verify that the user can select a location in the advanced search for a centre type and filter by city and district.","24180","should display centres in the particular city","firefox","2026-06-26","passed","2026-06-26","club-advanced-search","ui/club-advanced-search.spec.ts","",""
"Verify that the clubs are located in the city selected in the City dropdown","8323","should search by hint category and exact name","webkit","2026-06-26","passed","2026-06-26","search-bar","ui/filter-tests/search-filter-by-hint.spec.ts","",""
"","20239","TC-029: Verify that all navigation menu links redirect to the correct pages","firefox","2026-06-26","passed","2026-06-26","Header Navigation Tests","ui/navigation-tests/header-navigation.spec.ts","",""
"","15200","Verify that the ""Мовомаратон"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","webkit","2026-06-26","passed","2026-06-26","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"Verify that an error is returned when trying to get a club by an invalid ID.","41","should not get club by zero id","api","2026-06-26","passed","2026-06-26","Club API","api/club-api.spec.ts","",""
"","6396","Step 1 – Service page loads correctly and FAQ items are visible and collapsed","webkit","2026-06-26","passed","2026-06-26","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"","4951","should display comments section","firefox","2026-06-26","passed","2026-06-26","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"","11914","Verify that the ""Навчай українською"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","firefox","2026-06-26","passed","2026-06-26","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"","11312","tc-59: Verify the full user journey of browsing, reading, and navigating between multiple news articles","webkit","2026-06-26","passed","2026-06-26","news-navigation","ui/news-navigation.spec.ts","",""
"Verify homepage category selection redirects to the clubs filtered by the chosen category","6843","[TC-6]","firefox","2026-06-26","failed","2026-06-26","Right redirection from home page","ui/filter-tests/filter-check-test.spec.ts","",""
"","16723","Verify that the ""Навчай українською челендж"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","webkit","2026-06-26","passed","2026-06-26","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"","12928","tc-58: Verify that changing the global city redirects to clubs, and returning to news displays the updated sidebar","firefox","2026-06-26","passed","2026-06-26","news-navigation","ui/news-navigation.spec.ts","",""
"","7421","tc-56: Verify pagination on the News page","chromium","2026-06-26","passed","2026-06-26","news-navigation","ui/news-navigation.spec.ts","",""
"","6577","Verify task details and embedded videos for task 73","chromium","2026-06-26","passed","2026-06-26","Challenge Task Page content pressnce","ui/challenge-tests/challenge-task-page.spec.ts","",""
"","23419","TC-029: Verify that all navigation menu links redirect to the correct pages","chromium","2026-06-26","passed","2026-06-26","Header Navigation Tests","ui/navigation-tests/header-navigation.spec.ts","",""
"","9536","Verify that the ""Клуб української мови ""Розмовляй"""" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","chromium","2026-06-26","passed","2026-06-26","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"","14151","TC-93: Verify that Add button is displayed in My Clubs section","firefox","2026-06-26","passed","2026-06-26","Profile Page Tests","ui/profile-page.spec.ts","",""
"Verify that the user can select a location in the advanced search for a centre type and filter by city and district.","29025","should display centres in the particular city","webkit","2026-06-26","passed","2026-06-26","club-advanced-search","ui/club-advanced-search.spec.ts","",""
"","6505","tc-56: Verify pagination on the News page","firefox","2026-06-26","passed","2026-06-26","news-navigation","ui/news-navigation.spec.ts","",""
"","4797","Step 1 – Service page loads correctly and FAQ items are visible and collapsed","firefox","2026-06-26","passed","2026-06-26","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"Verify that an error is returned when trying to get a club by an invalid ID.","77","should not get club by negative id","api","2026-06-26","passed","2026-06-26","Club API","api/club-api.spec.ts","",""
"","4851","Step 6 – Last FAQ item collapses on second click and arrow returns to original state","chromium","2026-06-26","passed","2026-06-26","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"","5065","should display contact information","firefox","2026-06-26","passed","2026-06-26","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"Verifies that an unauthorized user who navigates to a club details page and clicks the ""Написати менеджеру"" button sees the authentication modal with the message ""Увійдіть або зареєструйтеся!!!"".","7703","TC-094 — Verify that clicking ""Написати менеджеру"" button shows the authentication modal for unauthorized users","chromium","2026-06-26","passed","2026-06-26","","ui/message-manager.spec.ts","",""
"Verifies that the ""Help the Project"" button on a news article page is visible, enabled, and redirects the user to the correct donation URL.","16093","TC-07 Verify the functionality of the ""Help the Project"" button on a news article page","webkit","2026-06-26","passed","2026-06-26","Help the Project button","ui/help-tests/help-project-button.spec.ts","",""
"","7426","TC-035: Verify that the club search returns correct results when searching by club name ""American Gymnastics Club"" @High","firefox","2026-06-26","failed","2026-06-26","Clubs Page - Search Functionality","ui/search-club.spec.ts","",""
