"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that the clubs are located in the city selected in the City dropdown","4257","should search by hint category and exact name","chromium","2026-06-24","passed","2026-06-24","search-bar","ui/filter-tests/search-filter-by-hint.spec.ts","",""
"","5681","Step 5 – Verify accordion behaviour when multiple items are clicked","chromium","2026-06-24","passed","2026-06-24","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"Verify that the search bar filters clubs by the exact club name ","10881","should search by exact name","webkit","2026-06-24","passed","2026-06-24","search-bar","ui/filter-tests/search-filter-by-hint.spec.ts","",""
"Verify that the clubs are located in the city selected in the City dropdown","9872","should search by hint category and exact name","webkit","2026-06-24","passed","2026-06-24","search-bar","ui/filter-tests/search-filter-by-hint.spec.ts","",""
"","5835","TC-035: Verify that the club search returns correct results when searching by club name ""American Gymnastics Club"" @High","chromium","2026-06-24","failed","2026-06-24","Clubs Page - Search Functionality","ui/search-club.spec.ts","",""
"Verify that the user can filter clubs with categories using hints in the search bar","9208","should search by hint category","webkit","2026-06-24","passed","2026-06-24","search-bar","ui/filter-tests/search-filter-by-hint.spec.ts","",""
"Critical E2E flow: sign in, open the first club from the clubs list, post a comment, and verify it appears without validation errors.","13884","E2E — Login → Clubs → Club Page → Post a Comment","chromium","2026-06-24","passed","2026-06-24","","ui/post-comment-e2e.spec.ts","",""
"","9032","should display contact information","webkit","2026-06-24","failed","2026-06-24","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"Verify homepage category selection redirects to the clubs filtered by the chosen category","6394","[TC-6]","chromium","2026-06-24","failed","2026-06-24","Right redirection from home page","ui/filter-tests/filter-check-test.spec.ts","",""
"Critical E2E flow: sign in, open the first club from the clubs list, post a comment, and verify it appears without validation errors.","12298","E2E — Login → Clubs → Club Page → Post a Comment","firefox","2026-06-24","passed","2026-06-24","","ui/post-comment-e2e.spec.ts","",""
"Verify that the search bar filters clubs by the exact club name","6967","should search by exact hint name","chromium","2026-06-24","passed","2026-06-24","search-bar","ui/filter-tests/search-filter-by-hint.spec.ts","",""
"","4604","Step 1 – Service page loads correctly and FAQ items are visible and collapsed","chromium","2026-06-24","passed","2026-06-24","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"","4382","get started link","firefox","2026-06-24","passed","2026-06-24","","ui/speak-ukrainian.example.spec.ts","",""
"Verifies that the ""Help the Project"" button on a news article page is visible, enabled, and redirects the user to the correct donation URL.","6626","TC-07 Verify the functionality of the ""Help the Project"" button on a news article page","firefox","2026-06-24","passed","2026-06-24","Help the Project button","ui/help-tests/help-project-button.spec.ts","",""
"Verify that the clubs are located in the city selected in the City dropdown","9009","should display clubs in the particular city","chromium","2026-06-24","passed","2026-06-24","club-city-located","ui/club-tests/club-city-located.spec.ts","",""
"","20303","Verify that the ""Навчай українською"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","webkit","2026-06-24","passed","2026-06-24","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"","23944","TC-029: Verify that all navigation menu links redirect to the correct pages","webkit","2026-06-24","passed","2026-06-24","Header Navigation Tests","ui/navigation-tests/header-navigation.spec.ts","",""
"","14914","TC-029: Verify that all navigation menu links redirect to the correct pages","chromium","2026-06-24","passed","2026-06-24","Header Navigation Tests","ui/navigation-tests/header-navigation.spec.ts","",""
"Critical E2E flow: sign in, open the first club from the clubs list, post a comment, and verify it appears without validation errors.","21205","E2E — Login → Clubs → Club Page → Post a Comment","webkit","2026-06-24","passed","2026-06-24","","ui/post-comment-e2e.spec.ts","",""
"Verifies that the Tasks Carousel on the Challenge page correctly navigates between slides using the next/prev arrows and pagination dots.","14566","TC-045 Verify the Tasks Carousel navigation (Arrows and Dots)","firefox","2026-06-24","failed","2026-06-24","Challenge page Tasks Carousel","ui/challenge-tests/challenge-carousel.spec.ts","",""
"","8578","Navigate from Challenge page to a specific Task and interact with video @Lazur @E2E","firefox","2026-06-24","passed","2026-06-24","","ui/challenge-tests/navigate-challenge-task-video.spec.ts","",""
"","5388","Verify task details and embedded videos for task 73","firefox","2026-06-24","passed","2026-06-24","Challenge Task Page content pressnce","ui/challenge-tests/challenge-task-page.spec.ts","",""
"","8738","Verify that the ""Клуб української мови ""Розмовляй"""" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","firefox","2026-06-24","passed","2026-06-24","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"","3712","should display contact information","firefox","2026-06-24","failed","2026-06-24","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"Verify that club information on the News page matches the original club card on the Club page","10801","should display club on the news page information","webkit","2026-06-24","passed","2026-06-24","news club information","ui/club-tests/club-club-details-information.spec.ts","",""
"","8656","Step 6 – Last FAQ item collapses on second click and arrow returns to original state","webkit","2026-06-24","passed","2026-06-24","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"","7308","Verify that team member names and roles are displayed correctly for all team members","firefox","2026-06-24","passed","2026-06-24","AboutUs team verification","ui/about-us-page.spec.ts","",""
"","9271","Verify that the ""Єдині"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","firefox","2026-06-24","passed","2026-06-24","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"","4652","Step 6 – Last FAQ item collapses on second click and arrow returns to original state","chromium","2026-06-24","passed","2026-06-24","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"Verifies that the ""Help the Project"" button on a news article page is visible, enabled, and redirects the user to the correct donation URL.","7667","TC-07 Verify the functionality of the ""Help the Project"" button on a news article page","chromium","2026-06-24","passed","2026-06-24","Help the Project button","ui/help-tests/help-project-button.spec.ts","",""
"Verify that the search bar filters clubs by the exact club name","7356","should search by exact hint name","firefox","2026-06-24","passed","2026-06-24","search-bar","ui/filter-tests/search-filter-by-hint.spec.ts","",""
"","10978","Verify that the ""Навчай українською"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","firefox","2026-06-24","passed","2026-06-24","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"","8833","Verify that the ""Єдині"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","chromium","2026-06-24","passed","2026-06-24","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"Verify that a registered user with confirmed email can sign in from the main page, the modal closes, and the header reflects the logged-in state.","5276","Sign In - Successful Login","firefox","2026-06-24","passed","2026-06-24","","ui/sign-in-successful-login.spec.ts","",""
"","3782","should display comments section","firefox","2026-06-24","failed","2026-06-24","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"","3558","should display contact information","chromium","2026-06-24","failed","2026-06-24","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"Verify that the search bar filters clubs by the exact club name ","6871","should search by exact name","chromium","2026-06-24","passed","2026-06-24","search-bar","ui/filter-tests/search-filter-by-hint.spec.ts","",""
