"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6104","should display comments section","firefox","2026-06-25","passed","2026-06-25","Club details page","ui/club-tests/club-details-page.spec.ts","",""
"Verify that an error is returned when trying to get a club by an invalid ID.","56","should not get club by negative id","api","2026-06-25","passed","2026-06-25","Club API","api/club-api.spec.ts","",""
"","7424","Verify that the ""Єдині"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","chromium","2026-06-25","passed","2026-06-25","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"Verify homepage category selection redirects to the clubs filtered by the chosen category","5623","[TC-6]","chromium","2026-06-25","failed","2026-06-25","Right redirection from home page","ui/filter-tests/filter-check-test.spec.ts","",""
"","11865","Verify that the ""Клуб української мови ""Розмовляй"""" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","firefox","2026-06-25","passed","2026-06-25","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"Verify Social Media and Donation links routing on the Challenge page","5972","Verify Social Media and Donation links routing on the Challenge page","chromium","2026-06-25","passed","2026-06-25","TC-043","ui/social-info-test.spec.ts","",""
"","14021","TC-90: Verify that user profile information is displayed correctly","firefox","2026-06-25","passed","2026-06-25","Profile Page Tests","ui/profile-page.spec.ts","",""
"Verify that an error is returned when trying to get a club by an invalid ID.","70","should not get club by zero id","api","2026-06-25","passed","2026-06-25","Club API","api/club-api.spec.ts","",""
"","6319","Step 2 – First FAQ item expands and reveals the answer text and arrow rotates","firefox","2026-06-25","passed","2026-06-25","TC-030 Сhecking the functionality of the ""Services in Ukrainian"" page","ui/services-faq.spec.ts","",""
"","20985","TC-92: Verify navigation through sidebar tabs","webkit","2026-06-25","passed","2026-06-25","Profile Page Tests","ui/profile-page.spec.ts","",""
"Verifies that an unauthorized user who navigates to a club details page and clicks the ""Написати менеджеру"" button sees the authentication modal with the message ""Увійдіть або зареєструйтеся!!!"".","6202","TC-094 — Verify that clicking ""Написати менеджеру"" button shows the authentication modal for unauthorized users","chromium","2026-06-25","passed","2026-06-25","","ui/message-manager.spec.ts","",""
"Verify that the user can filter clubs with categories using hints in the search bar","4326","should search by hint category","chromium","2026-06-25","passed","2026-06-25","search-bar","ui/filter-tests/search-filter-by-hint.spec.ts","",""
"","12025","Verify that the ""Навчай українською"" challenge page contains ""Допомогти проєкту"" button with redirecting to the payment modal","firefox","2026-06-25","passed","2026-06-25","Payment Challenge","ui/help-tests/payment-challenge.spec.ts","",""
"Verify that a new club is created successfully and check the response structure.","84","should create club and validate response","api","2026-06-25","failed","2026-06-25","Club API","api/club-api.spec.ts","",""
"","6682","Verify that team member names and roles are displayed correctly for all team members","chromium","2026-06-25","passed","2026-06-25","AboutUs team verification","ui/about-us-page.spec.ts","",""
